,filt_42,filt_152
rho,0.03195715314900426,0.006426518547218663
ham,0.023703576692655173,0.0036607445006004787
etu,0.021303394582213427,0.00841248551065602
at;,0.00812667933967211,0.006572224490810186
Inn,0.011132425417469807,0.024119985765927204
izi,0.031164372938755354,0.0406124283488955
rao,0.037845340487547216,0.01613858911441639
d J,0.013806535787279568,0.0002982830328326071
irk,0.010667878191042089,0.014647341168884501
 O ,0.018102896733588614,0.01487108762272988
tfä,0.04929403300312432,0.0
‹ ä,0.005931971129029989,0.0017564526060596108
itw,0.008393148622009903,0.0070856480046641085
ebs,0.03210639569697249,0.004456326604677634
Fam,0.03696055202275462,0.014806584246308865
pt.,0.001957615970500878,0.035142286880207915
mt;,0.00621324163913759,0.015824438169084746
7 w,0.0,0.02267599105834961
kat,0.036106352774312594,0.001313637037413152
Mee,0.010278095370158552,0.01581765711074695
"eb,",0.0627638023271981,4.687937984752627e-05
tz‹,0.0,0.0
röt,0.022574494432958572,0.003933158306746826
rmü,0.014361193343420845,0.007339482150293129
Dol,0.041079236070315044,0.0004458487965166569
y f,0.0,0.0
ovo,0.06437683106412657,0.0043761492580980865
 Um,0.012088015300838544,0.0068513895921274
hbl,0.004675226335945938,0.0035948497908455984
l k,0.015224676517865864,0.008003053114077995
rtk,0.003571332636056468,0.0
hqu,0.0,0.0
ape,0.02243828319071673,0.007707231205015901
"fa,",0.07346299121325667,0.0020488432015885005
uat,0.03783240322289722,0.001758309788004096
bub,0.0005968577403109521,0.0
chv,0.020366196860559283,0.0017772878613322974
z l,0.004372930175889575,0.06679531518488611
o ',0.011949344227711359,0.0030095248172680535
Mis,0.018138341285720505,0.01699545075686342
sei,0.03146839134375268,0.010092919817442259
 Rü,0.014340153066496405,0.003256919143676129
Okt,0.014765337058634032,0.022171041113324463
Gir,0.09394943217436473,0.0
e- ,0.01738338497467339,6.189911160618066e-05
Auf,0.01260498580908939,0.011861652482281765
uf?,0.000922066895079545,0.014473259618336504
t k,0.016999508699589435,0.00537005158409538
Los,0.0371300742429282,0.004423876850134028
 a ,0.0012218344823590346,0.019134499310027985
pür,0.012790572638504015,0.08768297356959337
"e.""",0.0,0.0
am«,0.0,0.006323337089270353
loy,0.04402404883876443,0.030035167932510376
ne ,0.02398884325793039,0.011789444922925869
**t,0.0,0.0
nni,0.015034230980046023,0.010166491149490874
Lad,0.021283300486781325,0.00042123770496497553
– ',0.013519537635147572,0.020714908838272095
h«.,0.0,0.0
n. ,0.0032341897824117653,0.07204550221042894
"f,w",0.041408687829971313,0.0
ur!,0.019396010760424867,0.0010012005869713095
boc,0.029933755963833797,0.004900115562809838
t-e,0.0,0.0
Rän,0.00910419856922494,0.0
gru,0.013029593182311925,0.002178374131160256
co ,0.019417899660766125,0.0
i (,0.0043557630851864815,0.00423007644712925
b O,0.0,0.0
;« ,0.0,0.0015659693162888288
"ab,",0.0453187463054481,0.0014650420151867247
Obj,0.018524009734392166,0.0008197005954571068
91 ,0.0,0.0
üls,0.0,0.0
awi,0.0,0.0
 Äb,0.03919392575820287,0.0009950685625274977
jed,0.02506457680424342,0.006229011683044178
Läc,0.012073684485896104,0.004510076520623776
Dec,0.012037361912430928,0.0011393670375420622
a t,0.040884078053447105,0.005764563014963642
Näp,0.0,0.0840606689453125
 Be,0.014236147267236016,0.0051681442265979986
toh,0.010546322865411639,0.0009231848083436489
 A*,0.04648825046248161,0.0023798698989244606
eii,0.0,0.010878947004675866
oßv,0.025889472589840118,0.0014547184872408879
Brä,0.006895207101479173,0.0
« .,0.00021030499677484235,0.09309350823362668
e!?,0.0014781260397285223,0.0
voy,0.0,0.0
äbe,0.013633166202901482,0.008215215739230034
nsl,0.001210825840561566,0.0
»kr,0.014693099074065685,0.07553132995963097
où ,0.002014011552091688,0.0
ogi,0.024968863403414157,0.0009164462991587273
npu,0.008568848483264446,0.0
usa,0.011915463211651432,0.0235537227317272
h-p,0.003243765328079462,0.0
0 P,0.045403157477267087,0.001293201232329011
nnt,0.032512582786656856,0.012336820219121698
n?),0.0025873947888612747,0.00018445216119289398
äuc,0.006918728868994448,0.0
iew,0.06017278748400071,0.0002792677568162189
hbe,0.004434822229086421,0.0
mug,0.0,0.0
li ,0.00547445927772464,0.002208477618599621
 tö,0.01366076666087121,0.006264363176180659
lob,0.026565239463780536,0.005661671480312347
ef ,0.0315773580016934,0.018848573474206796
imi,0.007324068960111492,0.009133744790839652
Zün,0.005747861042618751,4.1900426731444894e-05
h o,0.011914410525951965,0.0020353260844266125
b l,0.043005397220930226,0.002522540368283024
hmb,0.0,0.007099982764985826
iär,0.0001927249104483053,0.0029613315127789974
nzo,0.0348065521180588,0.06451263234241685
okt,0.023704032131829488,0.0028724025983045028
asl,0.0,0.0
hrp,0.0,0.006476446986198425
una,0.010772925269307445,0.007882604094683538
le;,0.007369945315256521,0.0022346628777465943
 Mü,0.01698375532766795,0.00657970813369627
a z,0.006791024281434098,0.008807006606681121
unh,0.005785495042800903,0.00023945632468288144
tfl,0.023256520117523476,0.010139961958082174
 Od,0.009889990634595355,0.013580651876206199
abu,0.004871469757017621,0.0003139761131023988
dme,0.029518856477041385,0.006734457332640886
utf,0.006511723157018423,0.0
g'r,0.010946758091449738,0.0
ig-,0.006214538239873946,0.0018206210806965828
t. ,0.003847627398232361,0.027215133337574218
gol,0.018500431786853132,0.0009499630680732915
Jov,0.03837484121322632,0.0
edm,0.0005348899401724338,0.0
rqu,0.04060339306624602,0.02031492674507239
oze,0.012879579390004359,0.05225834705819632
»Ne,0.03502721025142819,0.04233788592273413
ßtu,0.014303277839313854,0.00043472105806524104
ins,0.022638205124572312,0.010804986551367725
gsä,0.0,0.0
mti,0.0,0.0
»Kr,0.0,0.04726405441761017
– «,0.0,0.0
op ,0.004160075587505061,0.0006641119317565528
pt«,0.0,0.0
d.i,0.05545123852789402,0.03622911423444748
ves,0.021886548369794208,0.004175386569627067
oss,0.017872567904021613,0.0025457934884537624
180,0.029244618283377752,0.012597772810194228
r Q,0.017932577116880566,0.015265600678685588
"bs,",0.01807101376886879,0.0
mwo,0.013261663541197777,0.0015047646593302488
nui,0.0042229569517076015,0.034360554069280624
Na?,0.0,0.0
ftn,0.0,0.0
oßz,0.0,0.0
ur?,0.0,0.0
sid,0.0213049722943401,0.00801292457870896
o ä,0.040062933993924944,0.0014723693685872214
sfü,0.017687906011668666,0.011021016536140314
"?-,",0.05277109146118164,0.0
Erl,0.020060556601513072,0.009786680375691503
 ›B,0.0010910402052104473,0.0
rbs,0.007656913971891854,0.0031960830092430115
**k,0.0,0.0
käh,0.017729927599430085,0.0
Ome,0.0,0.0
"8, ",0.0,0.0
* k,0.0,0.0
efw,0.0,0.024475995318165848
uno,0.0,0.0
e d,0.023619516924434023,0.009948434387209892
hei,0.022308383304636248,0.003996767910771592
üh ,0.007248950185668138,0.01340758817580839
plu,0.0030234409496188164,0.001515686046332121
–oc,0.0,0.0
867,0.012867228438456854,0.0012182704328248899
..?,0.0,0.0
ano,0.03193295366697149,0.011829639988391545
Tar,0.10892474599953356,0.0037436110192331775
iß.,0.003030945072268051,0.09162477093156088
ufr,0.012951528961783549,0.01773611227460568
k b,0.010469665676946677,0.0001920482831164485
r I,0.025385053452563464,0.004647631520851171
dt:,0.0011537516489624976,0.0007926514372229576
 Rö,0.01342840721708391,0.006867879251870564
ibb,0.004112008648614089,0.0
ksg,0.0,0.0
ehe,0.024133429619861698,0.009602579609240654
rmä,0.02153916799256371,0.010717545288045787
Maa,0.0,0.0
tko,0.01930527257974501,0.003008431203111454
gar,0.014631110502523173,0.006868879986111476
ja!,0.0077655556679625684,0.002156985489030679
-Kl,0.024213256314396858,0.0
d'h,9.236931671491927e-05,0.0
"– ,",0.020625853911042213,0.0
? b,0.0016918117180466652,0.0005995303314800063
n w,0.027246778802611504,0.02851487123119823
rzu,0.012972433966723722,0.02095416447894225
pt!,0.0,0.0
am?,0.0,0.0032300151884555816
kra,0.024137531749662752,0.00754509627718146
orv,0.007425397634506226,0.043793678283691406
ik;,0.009696033472816149,0.0
"n,‹",0.06476149211327235,0.0016626878641545773
l M,0.010549140701793172,0.01133875030912653
öbl,0.015104497179251027,0.007316853299185082
zu«,0.06534413006156684,0.00036338194040581585
Hom,0.01994410529732704,0.0
9 b,0.0,0.0
std,0.0,0.0
Dok,0.023288527293579105,0.003219814630732252
cli,0.0,0.0
bha,0.01346750689050025,0.0018227750127592249
ksv,0.004494793922640383,6.923750042915344e-05
g ü,0.0022665262400347634,0.004571282149000406
fho,0.03760378141152231,0.0
Coo,0.0,0.0
trö,0.03491685444197625,0.01102677925052025
rgo,0.01486744646738726,0.011840796939738583
f P,0.0036140387877821923,0.023246681193510692
Esp,0.023765566758811474,0.0
nüg,0.016669020264669307,0.005189951337628381
76 ,0.00017392467998433858,0.0025119546335190535
mgr,0.05644422769546509,0.0017718980088829994
ikt,0.012431998393074009,0.0015235072144517494
wig,0.008827919617612626,0.017907045147769897
ffl,0.008135698202668127,0.0009290892289959834
gsw,0.002503217982326741,0.003979854843460909
r-A,0.00020557044384380183,0.0034770984202623367
bli,0.012466082827693334,0.004941488505485857
au?,0.005007969579942848,6.434224222017372e-05
vea,0.0027574400107065835,0.010845566789309183
es–,0.0,0.0003867335617542267
nt«,0.04614157996132105,0.01210792429213013
Bea,0.017555741776595822,0.006896982961431301
mna,0.009272103571627093,0.01930683788336944
ars,0.015530840708089137,0.012098322669229906
 Va,0.04363653996985879,0.006827948933421699
 um,0.0306467067981325,0.004373226001003531
e V,0.02423337430701347,0.012136563384382598
Ah ,0.019807904958724976,0.01669229380786419
o!),0.0,0.0
xna,0.0,0.0
d-s,0.0,0.0
Isl,0.003615720896050334,0.0
r f,0.023843718592402724,0.02174810643661625
Opp,0.0,0.0
(en,0.0,0.0
 »P,0.010293620892546394,0.023488004166971554
tül,0.0025087351289888224,0.0
pré,0.0,0.0
s g,0.012735586037314289,0.010147447185640274
szü,0.01897495488325755,0.0008261490147560835
inn,0.014923047460382753,0.03737542865770601
erm,0.020270515464617177,0.01632395120079378
peg,0.0,0.0
 80,0.0,0.0
Arn,0.0,0.01236291229724884
l!‹,0.0,0.0008236604335252196
 ty,0.0037468615919351578,0.0008497107774019241
Knu,0.0,0.0
uwi,0.028685653186403214,0.014101970294723288
led,0.006445478839690194,0.008509977446759449
rtü,0.020898504320939537,0.01438571116887033
h ü,0.011403045957235413,0.001939155575625288
du',0.03403997835185793,0.0
"n?""",0.0,0.0
850,0.0,0.0
Uni,0.01821020384878911,0.004674727310168933
tai,0.017832733364565156,3.2427671708558736e-05
Bah,0.028096925329670987,0.015767134733984924
Tüc,0.025208830734300136,0.002211469371104613
"""de",0.03674019277095795,0.0
Opi,0.0,0.18050307697719997
Zip,0.010793121192942966,0.03032772048291835
Rin,0.023716007387094677,0.017124490541141103
zia,0.028321000281127398,0.062461486569135354
iih,0.0,0.0
Pel,0.0017290432006120682,7.76111482991837e-06
du?,0.002029703820880968,0.008888950538676
"e-,",0.07517542814215024,0.0
d Z,0.006645740140678037,0.0034430262647620444
ttü,0.006597159057855606,0.0
Äug,0.0,0.0
hec,0.004034614500900109,0.0
t [,0.0,0.0
slu,0.0015547533459480732,9.9195824605563e-06
ör«,0.0,0.0
äti,0.011806516247898427,0.004669379239304815
utd,0.00307169072329998,0.0
mak,0.002356137653502325,0.006064159329980612
tom,0.016810514736183297,0.0005850728290776411
rvö,0.00881974638768417,0.00031896390239982047
Tyr,0.06015138982911594,0.022484453744255006
Obs,0.02813813109931193,0.0
ève,0.0,0.0
ire,0.07622297853592222,0.010469887077193592
k!‹,0.0,0.0
näm,0.006861618124097415,0.007913418688686972
tte,0.03863616431491324,0.00778610417709793
 ‹D,0.006890217307955027,0.0
fpr,0.010626199052614324,0.016234541476211128
ug;,0.00037857095917893783,0.0
d?«,0.012112589087337255,0.0
ABC,0.0009714980948377739,0.02315179275518114
lt?,0.011495292386306184,0.0039027057010181513
Enk,0.03987026501160402,0.0010496859367077167
ims,0.014701708574308553,0.006593753403349483
›vo,0.03708271682262421,0.0
 Ah,0.025175583980223334,0.010538828574932334
sey,0.0189986489713192,0.011748227290809155
(un,0.0,0.0
dbö,0.009266064316034318,0.0
ß!«,0.003112276762046597,0.008969045349989425
icl,0.007780113567908605,0.023284708460172016
40 ,0.0,0.0
aie,0.000807932298630476,0.002087407372891903
Vos,0.009124021045863628,0.0
Sca,0.033328764140605927,0.0
bär,0.027532898442586884,0.00536943090458711
"g,«",0.03912005899474025,0.0004848137235967442
Beg,0.02029919098194984,0.007987744182598847
Onk,0.0302614698628895,0.026349943921668454
se;,0.005569713906599925,0.009790961431393113
Ind,0.00659137033273591,0.04856994610502204
s B,0.014167993818791856,0.0024548839866038942
-ei,0.0,0.0
hän,0.02286761075641155,0.0028641689731847587
pi:,0.0,0.0
"« 
",0.0,0.0
ktf,0.021436341106891632,0.009962516371160746
yer,0.018028409220278263,0.0
esb,0.01390737327388846,0.0001661805615115624
ree,0.019715700477051238,0.005762983840152932
auz,0.0007472157345286437,0.0025718804182750838
tle,0.017639527117000342,0.004084566500886698
O j,0.032912661942342915,0.007806266347567241
öbs,0.0,0.00012852363579440862
Sil,0.002034872523281814,0.0033487894504172044
 nü,0.008609523669930926,0.008268614828570239
»Va,0.03248927742242813,0.0
Bod,0.02185175972983197,0.002017738040143928
w v,0.034055416782697044,0.0032222398246328035
ik ,0.008332157304858524,0.0027893948048187344
he?,0.016176635013627153,0.001558312667267663
ür ,0.015485817751445367,0.009320553687557687
üfs,0.0,0.026642924547195433
Epo,0.011967976994128549,0.0007358064030995592
rt’,0.0,0.0
Ent,0.015800948350310453,0.00547599218407413
n n,0.011195313379035697,0.009967471057475925
f;–,0.001714221015572548,0.0036562979221343994
-hä,0.004484253935515881,0.0
e–b,0.07511388510465622,0.0
elt,0.030357152012797668,0.007947167939930881
b f,0.006942523261532187,3.5271018277853726e-05
be.,0.005241159259433616,0.010856191478669338
 Sö,0.018964068139168722,0.0019396382025054966
rci,0.012850649189203978,0.02161305397748947
nny,0.001821978366933763,0.057734012603759766
kle,0.018304814393861602,0.0046396023006058445
ann,0.019753708158471703,0.01155020020864722
Tob,0.0,0.0
Taf,0.03360306077075246,0.0033014709021218177
mur,0.021247233022648367,0.003502820773877481
Tav,0.0,0.0
n? ,0.007464129889196026,0.00812478027722382
übu,0.0,0.0011436936135093372
Win,0.013767685382506521,0.01141103714366307
Mor,0.020179305572155647,0.008595013817151838
zpu,0.0,0.0011838722042739392
e S,0.019742441228243778,0.006118593639245504
 –:,0.0,0.0
Ark,0.0,0.0
Saf,9.289551962865517e-05,0.0
cab,0.0,0.0
av;,0.0,0.0
asa,0.05785747803747654,0.002684349044492202
 Te,0.01696215087765444,0.007242092351641581
Kal,0.0249278457174691,0.0040793517155082075
Sig,0.03443036241722958,0.002885038565312113
Pul,0.01783179482525407,0.009174590524896208
ax-,0.009055106341838837,0.0
"e, ",0.08666110186880238,0.0034273166606195804
–ä–,0.0,0.0
hai,0.0,0.0
low,0.0,0.0
suc,0.013472570794400446,0.007535807155519197
Zod,0.03488030806183815,0.01412484459578991
74 ,0.0,0.0
n?',0.00016897451132535934,0.0
s-L,0.0,0.0
tfa,0.014299059766629825,0.0082561429922602
u. ,0.00574820108681386,0.07781141857751055
Öde,0.018109433663388092,5.447839794214815e-05
but,0.0,0.0
Ado,0.027776838086235028,0.020032613227764767
Not,0.02411821575106985,0.009305734425045861
rie,0.030296962825044224,0.018292408319859687
ht',0.007941317548485179,0.011486640101984927
cki,0.008805169245186314,0.0023045971279367387
Pal,0.023410078381488533,0.0053985076593707545
mar,0.021789913520624395,0.0037582656727837664
Pfa,0.024397778923490217,0.011477064790337213
unu,0.003970804465343318,0.0017153450420924596
1. ,0.010380577813420031,0.10753339930670336
ft?,0.007718384943225167,0.001889408142729239
hbä,0.0,0.0
gts,0.01433075080556726,0.0
dfü,0.0016710649391538219,0.008452319442049452
"‹, ",0.07577602388495105,0.0032731463976788445
oe ,0.01667883164352841,0.010254768861664666
eßf,0.0,0.0
93 ,0.0,0.0
kts,0.012807615420401649,0.003690380585828313
Agd,0.0,0.0015938961878418922
Knä,0.0,0.0
rav,0.03294216811289264,0.005203713445075889
lka,0.0005961648670823447,0.0001629665493965149
Sto,0.01727233730419753,0.005789989903369245
Erö,0.013229257678367981,0.02056068273285698
äno,0.005412948380884093,0.0
Sob,0.00901508040072757,0.018915426474244844
ärl,0.0,0.0046391910450025034
? t,0.0008023283444344997,0.0
"Ha,",0.04668894410133362,0.00014963484863983467
a j,0.035377415693281886,0.010915602801278942
amü,0.017150224867061928,0.000979305889744025
o g,0.020609955711894574,0.008282448049693117
hld,0.0,0.0
tt ,0.01605029017225661,0.0035549591611015786
gs ,0.005589832886656395,0.010627339879185025
rg ,0.008887221178004213,0.004540161668864088
ch),0.0,0.0
ofm,0.026194751262664795,0.0
Sys,0.016304387245327234,0.03278047516609409
kmü,0.0,0.0
mwa,0.01174998382339254,0.0022434842782483124
-Ju,0.0,0.0
ßlo,0.0,0.0
"ß, ",0.07763086227540841,0.0052205889091082635
Fey,0.0,0.0
»No,0.02037809696048498,0.033312536776065826
uln,8.470686787570065e-05,0.005773456259207292
b G,0.021175914340549044,0.030492525185561843
kne,0.031997002556377295,0.0014081329322383055
elp,0.018305437608311572,0.0031475826962074887
epä,0.005308120291870596,0.0
»Öf,0.0,0.0
"h?""",0.0,0.02570364996790886
f D,0.0013865777291357517,0.0020421543158590794
– c,0.011158662848174572,0.0
Prä,0.03558287329374338,0.017995095812882524
ei;,0.0077362486977042445,0.0022364179839960475
Due,0.0,0.0
zve,0.0013091514951416425,0.010044902563095093
läp,0.0,0.0
urg,0.008662672118827108,0.001961017247374526
-Ab,0.005918630119413138,0.0
nkw,0.015913689562304562,0.02100945157664163
üm!,0.0,0.0
yku,0.0,0.0
i L,0.0068808749980663,0.002801212838248295
 Ak,0.036879680977800665,0.00973305147342773
Spa,0.01646079634546291,0.075629403674414
lät,0.007119042318953438,0.0050021872291734736
erg,0.017864875506430688,0.011914419411399962
"n.,",0.02775273099541664,0.001189452363178134
eiz,0.017312191442830204,0.04255288917676665
est,0.018715620041588676,0.005876110328486104
f.«,0.004113258646899148,0.03602666739147695
! O,0.02080158260068856,0.00034929256487105576
ntü,0.007254701959445602,0.003573047888368882
d T,0.016519909008561606,0.002546086218877322
»4.,0.00925287976861,0.13555821180343627
räm,0.016796418773342987,0.009555909616340483
sie,0.05348802114878,0.006677109077768391
är',0.004567945663652876,0.044009329093729746
ne?,0.009175769937428413,0.004195563931716606
ißv,0.016558530151378363,0.0049677624355535955
d l,0.01637593882594572,0.002121749380494971
: Z,0.0,0.0020777800236828625
  e,0.0010554008185863495,0.0
tes,0.01536097137694404,0.007019159586766874
ier,0.02674617756901176,0.029545274004740614
aag,0.04390310132876039,0.0
f z,0.006413679863064489,0.013672886441114562
fiq,0.002409696951508522,0.012383290380239487
Glu,0.01569056063890457,0.001120803877711296
u e,0.011901385331890625,0.021417603864484217
mwä,0.014811980792067268,0.007032612507993525
 vä,0.008196203081487594,0.0007200796495784413
Exm,0.0,0.0
", A",0.07173334609936266,0.0065650775199718675
lua,0.008146390551701188,0.0
", M",0.06724932360909543,0.007606120368705987
xik,0.02508232473274288,0.001793443508770155
+++,0.0006204822566360235,0.0122222900390625
Phr,0.0018313854104942745,0.00014579146712397537
na;,0.007002666592597961,0.0
 Z.,0.06618480086326599,0.19528732299804688
dje,0.0,0.0
sue,0.0,0.0
ot.,0.00032002016502831666,0.0163506916058915
äff,0.0,0.0
z. ,0.0021730945578897157,0.20191257527339776
mél,0.0,0.0
liz,0.018329970890200848,0.00492281559490948
sez,0.018259607255458832,3.45911830663681e-05
won,0.018061116971429203,0.0017311450424073618
Frö,0.0030167097276127017,0.01040700140308488
eöf,0.017634308207090253,3.6887452653091816e-05
umg,0.02076566808335656,0.002344951683880936
– i,0.00990705946323189,0.0034093282439087514
so:,0.0,0.0
»Wa,0.004495817755713898,0.06604937309392926
Cat,0.0,0.0
h’s,0.0,0.0
 Tr,0.02574271581324503,0.013883236410767883
arg,0.016793064466786318,0.014080949968689204
erd,0.023215615798661045,0.01407561121024003
m P,0.018771413332802002,0.1092974374666603
rne,0.017088126796185744,0.01868905614364362
rks,0.007627933401460131,0.005124319433225393
Säm,0.0002676507380480568,0.003074905807200897
Alm,0.008543597482558753,0.0073098880109480685
 W.,0.0,0.0
zrr,0.0,0.0
"4, ",0.03808832913637161,0.015338222496211529
thi,0.014830791024308253,0.012752123044005461
f ä,0.005333298551184791,0.011649383498089654
lyp,0.006717180212338765,0.0
ßhä,0.04139571966107217,0.0014460947841304906
rjü,0.023483562700707335,0.002680863318001402
‹ N,0.0024899885058403013,0.020962479710578918
Sul,0.015843859619714996,0.0
czk,0.0,0.0
 Tö,0.014933497217430371,0.0023531607688387214
onä,0.028278148600033352,0.0
Nil,0.01933962582067276,0.0018309956649318337
n-C,0.0029939021915197372,0.0
elü,0.017466466553742066,0.00028643330845695274
h-s,0.0013570606708526612,0.0
Ser,0.06358683741806696,0.0
ädt,0.008817457968274815,0.0033043876932816038
aib,0.000716390844900161,0.0
Mäß,0.007277495414018631,0.0
o'n,0.0,0.0
xku,0.027710477511088055,0.0010636041406542063
698,0.004060979119458352,0.021948199078906327
f E,0.023266743178883532,0.003286676941536156
gsh,0.01936200750811446,1.114395338170711e-05
-sp,0.0,0.0
zwä,0.0009210307616740465,0.006981245449019803
gpu,0.042092181742191315,0.0
"ka,",0.10334459596941638,0.0006783722485632224
szu,0.01280713247264029,0.015763772685158214
zef,0.0,0.0
Cru,0.0023945331987407473,0.009813861714469062
Wic,0.0016393710781509678,0.004067374146870861
n l,0.023833472256201152,0.009139926263414198
Arm,0.026334731299340785,0.06076441597034072
Gon,0.04880216872123511,0.005070948634774571
26 ,0.006575735751539469,0.0324585996568203
(Fr,0.0,0.0
fuz,0.0,0.011442802846431732
adr,0.019033215334638955,0.011667055555153637
Gab,0.002322066331264348,0.004406749091755886
mou,0.009743322804570197,0.02492934912443161
rug,0.029569813496019722,0.005110075928929166
Fan,0.0,0.007319304859265685
»ho,0.0,0.0
Irg,0.0,0.026347046097119648
hhi,0.01844219397753477,0.0
f 2,0.0,0.017334016505628824
usp,0.010399792636345908,0.04739478211566929
ofh,0.023344746162183582,0.0
äli,0.02137718101342519,0.0025923910240332284
sog,0.015138452927973849,0.0070188253389623775
zsc,0.01334397867321968,0.003021404824473641
hsb,0.0034138199873268603,0.0034068936947733164
Sus,0.0,0.0
*tt,0.0,0.0
Pap,0.023170558952360327,0.03688417825752894
!‹«,0.000473337946459651,0.0003274783957749605
Exk,0.029720909148454665,0.0006381624843925238
Eßs,0.0,0.0
sic,0.018861037581064475,0.003925159238520493
blö,0.02096117717317409,3.212067919472853e-05
Tus,0.0005087572657926516,0.0
(er,0.0059605178733666735,0.005513668370743592
veg,0.016753269359469414,0.005629423384865125
›Tr,0.0,0.051641035825014114
lpa,0.0,0.00036516209365800023
ric,0.011414598420540802,0.007401730484742657
hsv,0.02633502831061681,0.0
ze.,0.0011432731043896638,0.07548210199456662
"ui,",0.04994632676243782,0.0006156576564535499
aße,0.019381722712837526,0.008846957197637988
-Il,0.005185938300564885,0.0
? B,0.021348857952074873,0.006224577480720149
 Zo,0.034234624167549466,0.0025869508140853475
e-C,0.01945462794780421,0.04414800985978218
Mat,0.020382030062054666,0.012469377035317435
res,0.02155875989772674,0.008398001193534333
hör,0.023284534581077477,0.010933261878391717
' s,0.0,0.0
160,0.0,0.0
fuc,0.013904839133222898,0.0
hol,0.02295583352451192,0.0065584322289735375
166,0.0022519719786942005,0.0
oux,0.005577571224421263,0.0
kta,0.019733672216534614,0.0
ixo,0.023660197854042053,0.1555771827697754
›Sa,0.007050457992590964,0.019483348354697227
Obg,0.0,0.0008369029632636479
gdo,0.0,0.0
r) ,0.0,0.0
rk?,0.0,0.0
ße;,7.335014136818548e-06,0.0016055155235032241
mta,0.0008680858817468914,0.011176043668658368
mwö,0.009551578760147094,0.0
t –,0.004910619442433223,0.0029272557659372287
k l,0.013149212545680779,0.008948276966327318
dew,0.000921474521859519,0.0
ir',0.01012586743285459,0.016288563518995238
", Ü",0.0,0.0
ob',0.11806564529736836,0.0
›ic,0.011498437821865081,0.002351941354572773
Cot,0.0,0.0
bog,0.021472351021780554,0.004575511052912511
Rus,0.004778227055484944,0.00755556656959209
ien,0.027486561180704097,0.014271365943774547
usg,0.0131287453625195,0.0037138732639811576
umü,0.0,0.0
sbe,0.014131066351151116,0.004258138216545235
uzt,0.04682877979108265,0.005534471361897886
agg,0.0,0.0007671991479583085
isa,0.011782910853910904,0.007761953713802191
ers,0.019690213004072706,0.011814899695065635
kon,0.04137265014785826,0.010578527302991655
rün,0.015814604172584835,0.011419523285643522
h-L,0.0,0.0
r?!,0.008728252293971868,0.060142613374269925
u ö,0.012228114462535208,0.031531605908336736
ttw,0.044956042007966476,0.013731102035804228
orA,0.0,0.0025587186217308046
stw,0.0232045313245997,0.009676773348176966
sti,0.021345638747502296,0.007535289917386792
dgr,0.006215652632818092,0.0
löf,0.004576543578878045,0.0
Rau,0.012813850132290335,0.008609445845004596
Gev,0.023023752379231155,8.081002306425944e-05
ns),0.0,0.0
Dag,0.0001811332069337368,0.018449830077588558
fsc,0.008206213498882696,0.0012964966481582442
"39,",0.0,0.0
eg!,0.04464715486392379,0.01139076246181503
reh,0.020433498798844547,0.0070956001544977545
ünd,0.024530052003411358,0.006576336987409118
hsw,0.0,0.0
edä,0.008007783102177417,0.0019735596823846125
Thy,2.0526349544525146e-05,0.0
am!,0.007629185914993286,0.0
b a,0.010209288266414224,0.0024310602049460403
inm,0.012126125390142295,0.006123933747313883
! W,0.005064712013466176,0.0045554297314863235
", à",0.052311367044846215,0.0
efü,0.017719719483622297,0.0019480691357391087
p?!,0.0,0.0
ösl,0.0,0.0
alz,0.042035811162816406,0.016133626302083332
hss,0.0,0.0028157061897218227
bec,0.0003973759594373405,0.0029626316390931606
bar,0.01757190058792872,0.00578328131644366
»na,0.03523323044646531,0.0
gli,0.00806388549081834,0.003782391297556195
ivs,0.042412465903908014,0.009965945966541767
är?,0.0,0.0
kri,0.0138136978617135,0.0084573565377818
gab,0.02138566372921177,0.006579326370545722
a? ,0.02638506526401376,3.858410191776998e-05
kwa,0.017786945376930565,0.00670770067593147
äd ,0.009678089059889317,0.0
8 g,0.0,0.013050362467765808
zit,0.04056640044905685,0.006956504303606279
h b,0.010384029751334466,0.0031836797283206985
oes,0.030300337747162717,0.006771677247756584
 Lü,0.022674586813295986,0.006525747683447073
ppn,0.0009426592538754145,0.06358051569097573
n Ü,0.006811021474711255,0.006321896807452954
Est,0.0,0.0
tne,0.006182640641927719,0.006146620325744152
fbe,0.016115597928874195,0.002505740001797676
 Ax,0.0,0.0
srö,0.0,0.0
8 b,0.004711989313364029,0.0
Düm,0.0,0.0
.« ,0.003415844533718271,0.04850936731803973
rzi,0.01954580841593782,0.026013610027137115
oem,0.0658232506364584,0.00028088144026696684
ltä,0.02920483581290872,0.005122663446271152
a A,0.0009493814781308174,0.0
! ü,0.0,0.0
1 d,0.0,0.0
stb,0.00830673922353205,0.009739040370857087
zoh,0.01290332650144895,0.0
uh ,0.006081008418862309,0.0002666048738839371
3te,0.0003399978158995509,0.1940962870915731
»Ru,0.019837774336338043,0.0
hts,0.01080986175226347,0.00394469820594876
100,0.01915840087035163,0.002165438522669402
Dum,0.006064732117284957,0.009343752621558227
ühz,0.0003042504152593513,0.008794174840052923
ab’,0.0,0.0
h T,0.016575588280676117,0.0012680757856390007
gfä,0.012393112807051064,0.014713609460383081
fei,0.02663448361786055,0.018362158883604554
Paß,0.025900691529386677,0.000373755772930703
Vät,0.02619751324148282,0.0008055187113907026
